id_asegurado,segmento,antiguedad,ciudad,num_polizas,reclamos_12m,mora_actual,score_cliente_simulado
ASEG-009745,premium,4,Quito,3,3,False,74
ASEG-009747,premium,4,Cuenca,4,4,True,79
ASEG-009748,retail,3,Quito,2,2,False,66
ASEG-009749,retail,1,Guayaquil,2,2,False,60
ASEG-009750,retail,1,Guayaquil,1,1,False,55
ASEG-009751,retail,1,Quito,1,1,False,55
ASEG-009752,premium,2,Quito,4,4,True,73
ASEG-009754,premium,2,Manta,4,4,True,73
ASEG-009755,retail,1,Guayaquil,1,1,False,55
ASEG-009756,premium,3,Guayaquil,3,3,False,71
ASEG-009757,premium,4,Cuenca,3,3,False,74
ASEG-009758,premium,3,Guayaquil,4,4,True,76
ASEG-009759,premium,4,Guayaquil,4,4,True,79
ASEG-009760,retail,3,Guayaquil,2,2,False,66
ASEG-009761,premium,3,Quito,3,3,False,71
ASEG-009762,retail,1,Quito,1,1,False,55
ASEG-009763,premium,3,Manta,3,3,False,71
ASEG-009764,corporativo,3,Cuenca,7,7,True,91
ASEG-009765,premium,2,Manta,3,3,False,68
ASEG-009766,retail,3,Guayaquil,1,1,False,61
ASEG-009768,premium,3,Manta,5,5,True,81
ASEG-009770,retail,3,Manta,2,2,False,66
ASEG-009771,retail,1,Quito,1,1,False,55
ASEG-009772,premium,3,Quito,3,3,False,71
ASEG-009773,retail,1,Quito,1,1,False,55
ASEG-009775,retail,4,Quito,2,2,False,69
ASEG-009777,premium,4,Manta,3,3,False,74
ASEG-009778,retail,2,Manta,1,1,False,58
ASEG-009779,retail,3,Quito,2,2,False,66
ASEG-009780,premium,2,Guayaquil,3,3,False,68
ASEG-009781,premium,3,Manta,4,4,True,76
ASEG-009782,premium,2,Guayaquil,3,3,False,68
ASEG-009783,premium,5,Guayaquil,3,3,False,77
ASEG-009784,retail,2,Quito,2,2,False,63
ASEG-009785,retail,3,Manta,1,1,False,61
ASEG-009786,retail,1,Guayaquil,2,2,False,60
ASEG-009787,premium,2,Quito,3,3,False,68
ASEG-009788,retail,4,Manta,2,2,False,69
ASEG-009789,retail,4,Quito,2,2,False,69
ASEG-009790,retail,4,Guayaquil,1,1,False,64
ASEG-009791,retail,4,Guayaquil,2,2,False,69
ASEG-009792,premium,2,Quito,4,4,True,73
ASEG-009793,retail,2,Manta,1,1,False,58
ASEG-009794,premium,2,Manta,5,5,True,78
ASEG-009795,retail,2,Guayaquil,1,1,False,58
ASEG-009796,premium,6,Guayaquil,3,3,False,80
ASEG-009797,retail,2,Quito,1,1,False,58
ASEG-009798,premium,2,Guayaquil,3,3,False,68
ASEG-009799,premium,3,Quito,3,3,False,71
ASEG-009800,retail,2,Cuenca,1,1,False,58
ASEG-009801,retail,2,Manta,2,2,False,63
ASEG-009802,retail,1,Quito,1,1,False,55
ASEG-009803,retail,1,Guayaquil,1,1,False,55
ASEG-009804,retail,1,Guayaquil,2,2,False,60
ASEG-009806,premium,3,Guayaquil,4,4,True,76
ASEG-009807,retail,3,Quito,2,2,False,66
ASEG-009808,premium,2,Quito,3,3,False,68
ASEG-009809,retail,1,Quito,1,1,False,55
ASEG-009810,premium,4,Guayaquil,3,3,False,74
ASEG-009811,retail,4,Quito,2,2,False,69
ASEG-009812,retail,3,Cuenca,1,1,False,61
ASEG-009813,retail,2,Guayaquil,2,2,False,63
ASEG-009814,retail,2,Guayaquil,2,2,False,63
ASEG-009815,retail,4,Guayaquil,2,2,False,69
ASEG-009816,retail,2,Guayaquil,1,1,False,58
ASEG-009817,premium,2,Guayaquil,4,4,True,73
ASEG-009818,retail,2,Cuenca,2,2,False,63
ASEG-009819,retail,4,Cuenca,2,2,False,69
ASEG-009820,retail,2,Cuenca,2,2,False,63
ASEG-009821,retail,1,Guayaquil,1,1,False,55
ASEG-009822,premium,2,Quito,3,3,False,68
ASEG-009823,retail,2,Guayaquil,1,1,False,58
ASEG-009824,premium,3,Guayaquil,3,3,False,71
ASEG-009825,retail,1,Quito,1,1,False,55
ASEG-009826,retail,1,Guayaquil,1,1,False,55
ASEG-009827,retail,4,Guayaquil,2,2,False,69
ASEG-009828,retail,5,Quito,2,2,False,72
ASEG-009829,premium,2,Guayaquil,3,3,False,68
ASEG-009830,premium,2,Guayaquil,3,3,False,68
ASEG-009831,premium,3,Quito,3,3,False,71
ASEG-009832,retail,2,Quito,1,1,False,58
ASEG-009833,retail,3,Manta,2,2,False,66
ASEG-009834,retail,2,Guayaquil,2,2,False,63
ASEG-009835,retail,4,Quito,2,2,False,69
ASEG-009837,premium,3,Guayaquil,3,3,False,71
ASEG-009838,retail,2,Guayaquil,1,1,False,58
ASEG-009839,retail,1,Quito,2,2,False,60
ASEG-009841,retail,4,Manta,2,2,False,69
ASEG-009842,retail,1,Guayaquil,1,1,False,55
ASEG-009844,retail,4,Guayaquil,2,2,False,69
ASEG-009845,premium,2,Cuenca,3,3,False,68
ASEG-009846,retail,1,Guayaquil,1,1,False,55
ASEG-009847,retail,1,Manta,1,1,False,55
ASEG-009848,premium,4,Guayaquil,3,3,False,74
ASEG-009849,premium,2,Quito,4,4,True,73
ASEG-009850,premium,3,Manta,5,5,True,81
ASEG-009851,retail,3,Manta,2,2,False,66
ASEG-009852,premium,4,Guayaquil,3,3,False,74
ASEG-009853,retail,1,Manta,2,2,False,60
ASEG-009854,retail,1,Cuenca,1,1,False,55
ASEG-009855,retail,3,Guayaquil,1,1,False,61
ASEG-009856,retail,2,Quito,1,1,False,58
ASEG-009857,retail,2,Guayaquil,1,1,False,58
ASEG-009859,retail,1,Guayaquil,1,1,False,55
ASEG-009860,premium,4,Cuenca,4,4,True,79
ASEG-009861,retail,1,Guayaquil,2,2,False,60
ASEG-009862,retail,3,Manta,2,2,False,66
ASEG-009863,retail,4,Manta,2,2,False,69
ASEG-009864,retail,2,Quito,2,2,False,63
ASEG-009865,retail,2,Guayaquil,2,2,False,63
ASEG-009867,retail,6,Cuenca,2,2,False,75
ASEG-009868,premium,3,Manta,3,3,False,71
ASEG-009869,retail,4,Manta,2,2,False,69
ASEG-009870,retail,1,Guayaquil,1,1,False,55
ASEG-009871,premium,2,Cuenca,5,5,True,78
ASEG-009872,retail,4,Manta,1,1,False,64
ASEG-009873,retail,3,Guayaquil,2,2,False,66
ASEG-009874,retail,2,Cuenca,2,2,False,63
ASEG-009875,retail,3,Guayaquil,2,2,False,66
ASEG-009876,retail,3,Manta,2,2,False,66
ASEG-009877,retail,2,Quito,2,2,False,63
ASEG-009878,premium,3,Quito,3,3,False,71
ASEG-009879,retail,3,Quito,2,2,False,66
ASEG-009880,premium,2,Quito,3,3,False,68
ASEG-009881,retail,3,Guayaquil,1,1,False,61
ASEG-009882,retail,2,Quito,2,2,False,63
ASEG-009884,retail,3,Guayaquil,2,2,False,66
ASEG-009885,premium,3,Guayaquil,5,5,True,81
ASEG-009886,premium,3,Guayaquil,3,3,False,71
ASEG-009887,retail,1,Manta,1,1,False,55
ASEG-009888,retail,2,Quito,1,1,False,58
ASEG-009889,premium,2,Cuenca,3,3,False,68
ASEG-009890,retail,2,Guayaquil,2,2,False,63
ASEG-009891,premium,3,Manta,3,3,False,71
ASEG-009892,premium,2,Cuenca,4,4,True,73
ASEG-009893,premium,2,Cuenca,3,3,False,68
ASEG-009894,premium,3,Quito,5,5,True,81
ASEG-009895,premium,3,Guayaquil,3,3,False,71
ASEG-009897,retail,2,Guayaquil,2,2,False,63
ASEG-009898,retail,2,Quito,2,2,False,63
ASEG-009901,retail,1,Manta,1,1,False,55
ASEG-009902,retail,4,Cuenca,2,2,False,69
ASEG-009903,retail,4,Quito,2,2,False,69
ASEG-009905,premium,3,Guayaquil,4,4,True,76
ASEG-009906,premium,3,Cuenca,4,4,True,76
ASEG-009908,premium,2,Manta,3,3,False,68
ASEG-009909,premium,2,Cuenca,5,5,True,78
ASEG-009910,premium,4,Manta,3,3,False,74
ASEG-009911,premium,4,Manta,4,4,True,79
ASEG-009912,retail,2,Quito,1,1,False,58
ASEG-009913,premium,3,Quito,5,5,True,81
ASEG-009914,premium,4,Quito,5,5,True,84
ASEG-009915,retail,1,Manta,2,2,False,60
ASEG-009916,premium,3,Guayaquil,4,4,True,76
ASEG-009917,retail,1,Guayaquil,1,1,False,55
ASEG-009919,retail,1,Guayaquil,1,1,False,55
ASEG-009920,premium,2,Guayaquil,4,4,True,73
ASEG-009921,retail,1,Quito,1,1,False,55
ASEG-009922,retail,3,Cuenca,2,2,False,66
ASEG-009923,premium,3,Quito,5,5,True,81
ASEG-009925,retail,4,Quito,2,2,False,69
ASEG-009927,premium,2,Manta,3,3,False,68
ASEG-009928,retail,4,Manta,1,1,False,64
ASEG-009930,retail,2,Guayaquil,1,1,False,58
ASEG-009931,premium,4,Quito,5,5,True,84
ASEG-009933,retail,1,Cuenca,2,2,False,60
ASEG-009934,retail,1,Guayaquil,2,2,False,60
ASEG-009935,premium,1,Quito,3,3,False,65
ASEG-009936,premium,2,Manta,3,3,False,68
ASEG-009937,premium,2,Guayaquil,3,3,False,68
ASEG-009938,retail,2,Guayaquil,1,1,False,58
ASEG-009939,retail,2,Guayaquil,2,2,False,63
ASEG-009940,premium,4,Guayaquil,4,4,True,79
ASEG-009941,retail,3,Guayaquil,1,1,False,61
ASEG-009942,premium,3,Cuenca,3,3,False,71
ASEG-009943,retail,2,Quito,2,2,False,63
ASEG-009944,premium,3,Quito,3,3,False,71
ASEG-009945,retail,1,Guayaquil,2,2,False,60
ASEG-009946,premium,4,Guayaquil,5,5,True,84
ASEG-009947,premium,3,Guayaquil,3,3,False,71
ASEG-009949,retail,2,Quito,2,2,False,63
ASEG-009951,premium,4,Manta,3,3,False,74
ASEG-009952,premium,3,Guayaquil,5,5,True,81
ASEG-009953,premium,3,Quito,3,3,False,71
ASEG-009954,retail,1,Guayaquil,1,1,False,55
ASEG-009955,retail,4,Quito,2,2,False,69
ASEG-009956,retail,3,Guayaquil,2,2,False,66
ASEG-009957,retail,4,Cuenca,2,2,False,69
ASEG-009958,retail,2,Quito,1,1,False,58
ASEG-009959,retail,1,Manta,2,2,False,60
ASEG-009960,retail,2,Guayaquil,1,1,False,58
ASEG-009961,premium,2,Cuenca,3,3,False,68
ASEG-009962,premium,3,Cuenca,4,4,True,76
ASEG-009963,retail,1,Quito,2,2,False,60
ASEG-009964,retail,4,Manta,1,1,False,64
ASEG-009965,retail,4,Guayaquil,2,2,False,69
ASEG-009966,retail,3,Guayaquil,1,1,False,61
ASEG-009968,premium,2,Quito,3,3,False,68
ASEG-009969,retail,2,Quito,2,2,False,63
ASEG-009971,retail,1,Guayaquil,1,1,False,55
ASEG-009972,retail,1,Guayaquil,2,2,False,60
ASEG-009973,premium,3,Guayaquil,3,3,False,71
ASEG-009974,premium,3,Guayaquil,4,4,True,76
ASEG-009975,retail,3,Quito,2,2,False,66
ASEG-009976,premium,3,Guayaquil,5,5,True,81
ASEG-009978,premium,3,Manta,5,5,True,81
ASEG-009979,retail,3,Quito,2,2,False,66
ASEG-009980,corporativo,4,Cuenca,6,6,True,89
ASEG-009982,retail,2,Quito,2,2,False,63
ASEG-009983,premium,4,Quito,3,3,False,74
ASEG-009984,premium,3,Guayaquil,5,5,True,81
ASEG-009985,premium,3,Quito,3,3,False,71
ASEG-009986,retail,4,Quito,2,2,False,69
ASEG-009987,retail,3,Cuenca,2,2,False,66
ASEG-009988,retail,1,Guayaquil,1,1,False,55
ASEG-009989,premium,4,Manta,3,3,False,74
ASEG-009990,retail,1,Quito,1,1,False,55
ASEG-009991,retail,2,Cuenca,2,2,False,63
ASEG-009992,retail,1,Quito,1,1,False,55
ASEG-009993,retail,2,Guayaquil,2,2,False,63
ASEG-009995,retail,2,Manta,1,1,False,58
ASEG-009996,retail,1,Quito,2,2,False,60
ASEG-009997,retail,4,Guayaquil,1,1,False,64
ASEG-009998,retail,2,Guayaquil,2,2,False,63
ASEG-009999,premium,4,Guayaquil,4,4,True,79
ASEG-010000,premium,5,Quito,3,3,False,77
ASEG-010001,retail,6,Cuenca,1,1,False,70
ASEG-010004,retail,2,Manta,2,2,False,63
ASEG-010005,retail,1,Guayaquil,1,1,False,55
ASEG-010006,premium,3,Quito,3,3,False,71
ASEG-010007,retail,4,Quito,2,2,False,69
ASEG-010008,retail,3,Quito,2,2,False,66
ASEG-010009,premium,1,Cuenca,3,3,False,65
ASEG-010010,retail,1,Guayaquil,2,2,False,60
ASEG-010011,retail,5,Manta,2,2,False,72
ASEG-010012,retail,1,Guayaquil,1,1,False,55
ASEG-010014,retail,2,Manta,1,1,False,58
ASEG-010015,premium,4,Manta,4,4,True,79
ASEG-010016,premium,2,Quito,4,4,True,73
ASEG-010017,retail,2,Guayaquil,1,1,False,58
ASEG-010018,premium,4,Cuenca,4,4,True,79
ASEG-010019,premium,2,Quito,3,3,False,68
ASEG-010020,retail,3,Guayaquil,1,1,False,61
ASEG-010021,premium,4,Quito,3,3,False,74
ASEG-010024,retail,1,Guayaquil,1,1,False,55
ASEG-010025,retail,3,Quito,2,2,False,66
ASEG-010026,retail,3,Guayaquil,2,2,False,66
ASEG-010027,retail,3,Quito,2,2,False,66
ASEG-010028,retail,1,Quito,2,2,False,60
ASEG-010029,premium,2,Guayaquil,4,4,True,73
ASEG-010030,premium,4,Manta,3,3,False,74
ASEG-010031,retail,1,Manta,1,1,False,55
ASEG-010033,premium,3,Manta,3,3,False,71
ASEG-010035,premium,5,Quito,4,4,True,82
ASEG-010036,premium,3,Quito,4,4,True,76
ASEG-010037,retail,4,Cuenca,2,2,False,69
ASEG-010038,retail,1,Guayaquil,1,1,False,55
ASEG-010039,premium,3,Guayaquil,3,3,False,71
ASEG-010040,retail,1,Guayaquil,1,1,False,55
ASEG-010041,premium,2,Manta,3,3,False,68
ASEG-010042,premium,2,Quito,3,3,False,68
ASEG-010043,premium,3,Quito,5,5,True,81
ASEG-010044,retail,1,Quito,2,2,False,60
ASEG-010045,premium,3,Guayaquil,5,5,True,81
ASEG-010046,premium,3,Quito,3,3,False,71
ASEG-010047,retail,2,Manta,2,2,False,63
ASEG-010048,retail,1,Cuenca,1,1,False,55
ASEG-010049,retail,3,Guayaquil,2,2,False,66
ASEG-010050,retail,1,Cuenca,1,1,False,55
ASEG-010051,retail,1,Guayaquil,1,1,False,55
ASEG-010053,retail,3,Guayaquil,2,2,False,66
ASEG-010054,premium,3,Quito,3,3,False,71
ASEG-010055,retail,2,Guayaquil,2,2,False,63
ASEG-010056,retail,2,Guayaquil,1,1,False,58
ASEG-010057,retail,1,Guayaquil,1,1,False,55
ASEG-010058,retail,2,Quito,1,1,False,58
ASEG-010060,retail,1,Quito,2,2,False,60
ASEG-010061,premium,3,Cuenca,3,3,False,71
ASEG-010062,retail,2,Quito,2,2,False,63
ASEG-010064,retail,3,Quito,2,2,False,66
ASEG-010065,retail,2,Guayaquil,2,2,False,63
ASEG-010066,retail,2,Guayaquil,1,1,False,58
ASEG-010067,retail,1,Manta,2,2,False,60
ASEG-010068,premium,3,Manta,4,4,True,76
ASEG-010069,retail,3,Quito,1,1,False,61
ASEG-010070,premium,3,Guayaquil,3,3,False,71
ASEG-010071,premium,5,Guayaquil,3,3,False,77
ASEG-010072,retail,1,Manta,1,1,False,55
ASEG-010073,premium,2,Guayaquil,3,3,False,68
ASEG-010074,premium,2,Cuenca,3,3,False,68
ASEG-010075,retail,3,Guayaquil,1,1,False,61
ASEG-010076,retail,1,Quito,1,1,False,55
ASEG-010077,premium,4,Guayaquil,4,4,True,79
ASEG-010078,premium,2,Quito,4,4,True,73
ASEG-010080,premium,2,Guayaquil,3,3,False,68
ASEG-010081,retail,1,Manta,1,1,False,55
ASEG-010082,premium,4,Guayaquil,5,5,True,84
ASEG-010083,retail,1,Manta,2,2,False,60
ASEG-010084,corporativo,3,Cuenca,6,6,True,86
ASEG-010085,retail,2,Guayaquil,1,1,False,58
ASEG-010086,premium,2,Guayaquil,5,5,True,78
ASEG-010088,retail,4,Quito,1,1,False,64
ASEG-010089,premium,4,Quito,3,3,False,74
ASEG-010090,retail,4,Quito,2,2,False,69
ASEG-010091,premium,3,Cuenca,3,3,False,71
ASEG-010092,premium,3,Guayaquil,5,5,True,81
ASEG-010093,premium,3,Manta,3,3,False,71
ASEG-010094,premium,4,Guayaquil,3,3,False,74
ASEG-010095,retail,1,Manta,1,1,False,55
ASEG-010096,retail,4,Quito,2,2,False,69
ASEG-010097,retail,3,Cuenca,1,1,False,61
ASEG-010098,retail,2,Cuenca,2,2,False,63
ASEG-010099,premium,4,Quito,5,5,True,84
ASEG-010100,retail,1,Guayaquil,1,1,False,55
ASEG-010101,retail,1,Quito,1,1,False,55
ASEG-010102,retail,2,Quito,2,2,False,63
ASEG-010103,retail,1,Quito,1,1,False,55
ASEG-010104,retail,2,Cuenca,2,2,False,63
ASEG-010105,retail,4,Guayaquil,2,2,False,69
ASEG-010106,premium,3,Cuenca,3,3,False,71
ASEG-010107,retail,2,Cuenca,1,1,False,58
ASEG-010108,premium,4,Quito,4,4,True,79
ASEG-010109,corporativo,5,Quito,6,6,True,92
ASEG-010110,premium,4,Cuenca,3,3,False,74
ASEG-010111,premium,4,Quito,4,4,True,79
ASEG-010112,retail,2,Quito,2,2,False,63
ASEG-010113,premium,2,Quito,4,4,True,73
ASEG-010114,premium,3,Quito,3,3,False,71
ASEG-010115,premium,1,Guayaquil,3,3,False,65
ASEG-010117,premium,3,Guayaquil,5,5,True,81
ASEG-010118,retail,2,Cuenca,2,2,False,63
ASEG-010119,premium,3,Guayaquil,4,4,True,76
ASEG-010120,premium,4,Quito,3,3,False,74
ASEG-010121,premium,5,Guayaquil,3,3,False,77
ASEG-010122,retail,1,Quito,2,2,False,60
ASEG-010123,premium,2,Quito,3,3,False,68
ASEG-010124,retail,2,Quito,2,2,False,63
ASEG-010125,premium,3,Guayaquil,4,4,True,76
ASEG-010126,retail,3,Quito,1,1,False,61
ASEG-010127,retail,3,Quito,1,1,False,61
ASEG-010129,premium,2,Manta,3,3,False,68
ASEG-010130,retail,3,Quito,2,2,False,66
ASEG-010131,premium,3,Cuenca,3,3,False,71
ASEG-010132,retail,2,Guayaquil,2,2,False,63
ASEG-010133,retail,3,Manta,2,2,False,66
ASEG-010134,premium,6,Cuenca,4,4,True,85
ASEG-010136,retail,3,Quito,2,2,False,66
ASEG-010137,retail,3,Quito,2,2,False,66
ASEG-010138,premium,2,Cuenca,4,4,True,73
ASEG-010139,retail,2,Cuenca,2,2,False,63
ASEG-010140,retail,2,Guayaquil,1,1,False,58
ASEG-010141,premium,4,Guayaquil,4,4,True,79
ASEG-010142,retail,3,Manta,2,2,False,66
ASEG-010143,premium,3,Guayaquil,5,5,True,81
ASEG-010144,retail,4,Manta,2,2,False,69
ASEG-010146,retail,2,Guayaquil,2,2,False,63
ASEG-010147,premium,4,Guayaquil,4,4,True,79
ASEG-010149,premium,1,Guayaquil,4,4,True,70
ASEG-010151,premium,3,Manta,3,3,False,71
ASEG-010152,premium,3,Quito,4,4,True,76
ASEG-010154,retail,1,Cuenca,2,2,False,60
ASEG-010155,premium,4,Quito,4,4,True,79
ASEG-010156,premium,3,Manta,5,5,True,81
ASEG-010157,retail,2,Guayaquil,2,2,False,63
ASEG-010158,retail,3,Guayaquil,2,2,False,66
ASEG-010159,premium,6,Manta,5,5,True,90
ASEG-010160,retail,2,Quito,2,2,False,63
ASEG-010161,premium,3,Quito,5,5,True,81
ASEG-010162,premium,3,Manta,3,3,False,71
ASEG-010163,retail,2,Cuenca,2,2,False,63
ASEG-010164,retail,1,Guayaquil,2,2,False,60
ASEG-010165,retail,2,Cuenca,1,1,False,58
ASEG-010166,premium,4,Guayaquil,5,5,True,84
ASEG-010167,retail,3,Cuenca,2,2,False,66
ASEG-010168,retail,2,Cuenca,2,2,False,63
ASEG-010169,premium,3,Guayaquil,3,3,False,71
ASEG-010170,premium,2,Cuenca,3,3,False,68
ASEG-010171,premium,5,Manta,4,4,True,82
ASEG-010172,retail,2,Cuenca,1,1,False,58
ASEG-010173,retail,1,Quito,2,2,False,60
ASEG-010174,retail,2,Quito,2,2,False,63
ASEG-010175,premium,5,Manta,5,5,True,87
ASEG-010176,retail,2,Cuenca,2,2,False,63
ASEG-010177,premium,3,Manta,3,3,False,71
ASEG-010178,premium,5,Quito,4,4,True,82
ASEG-010179,retail,5,Guayaquil,1,1,False,67
ASEG-010180,premium,2,Quito,3,3,False,68
ASEG-010182,premium,5,Guayaquil,3,3,False,77
ASEG-010183,premium,3,Cuenca,3,3,False,71
ASEG-010184,retail,1,Guayaquil,1,1,False,55
ASEG-010186,retail,3,Cuenca,2,2,False,66
ASEG-010187,retail,1,Cuenca,2,2,False,60
ASEG-010189,retail,4,Quito,1,1,False,64
ASEG-010191,premium,3,Quito,4,4,True,76
ASEG-010194,retail,3,Quito,2,2,False,66
ASEG-010195,premium,3,Guayaquil,3,3,False,71
ASEG-010196,premium,4,Guayaquil,3,3,False,74
ASEG-010197,retail,3,Cuenca,2,2,False,66
ASEG-010198,retail,1,Guayaquil,2,2,False,60
ASEG-010199,retail,2,Manta,1,1,False,58
ASEG-010200,retail,1,Manta,1,1,False,55
ASEG-010201,retail,3,Quito,2,2,False,66
ASEG-010202,retail,2,Cuenca,1,1,False,58
ASEG-010203,retail,1,Guayaquil,2,2,False,60
ASEG-010204,retail,2,Guayaquil,2,2,False,63
ASEG-010205,retail,2,Guayaquil,2,2,False,63
ASEG-010206,premium,2,Guayaquil,3,3,False,68
ASEG-010207,premium,2,Guayaquil,3,3,False,68
ASEG-010208,retail,1,Quito,1,1,False,55
ASEG-010209,retail,1,Guayaquil,1,1,False,55
ASEG-010210,retail,2,Guayaquil,1,1,False,58
ASEG-010211,premium,1,Guayaquil,3,3,False,65
ASEG-010212,retail,3,Quito,1,1,False,61
ASEG-010213,retail,3,Quito,2,2,False,66
ASEG-010214,retail,3,Cuenca,2,2,False,66
ASEG-010215,retail,4,Guayaquil,1,1,False,64
ASEG-010216,retail,3,Quito,1,1,False,61
ASEG-010217,retail,1,Guayaquil,2,2,False,60
ASEG-010218,premium,4,Manta,3,3,False,74
ASEG-010219,premium,4,Quito,3,3,False,74
ASEG-010221,premium,2,Cuenca,3,3,False,68
ASEG-010222,retail,1,Quito,1,1,False,55
ASEG-010223,premium,4,Quito,3,3,False,74
ASEG-010224,retail,1,Quito,2,2,False,60
ASEG-010225,premium,3,Manta,3,3,False,71
ASEG-010226,retail,3,Manta,2,2,False,66
ASEG-010227,retail,1,Quito,1,1,False,55
ASEG-010228,retail,3,Guayaquil,2,2,False,66
ASEG-010229,premium,4,Guayaquil,3,3,False,74
ASEG-010230,retail,4,Cuenca,1,1,False,64
ASEG-010232,retail,2,Quito,2,2,False,63
ASEG-010233,premium,3,Cuenca,4,4,True,76
ASEG-010234,premium,2,Quito,3,3,False,68
ASEG-010235,retail,1,Quito,1,1,False,55
ASEG-010236,retail,2,Manta,1,1,False,58
ASEG-010237,retail,1,Cuenca,1,1,False,55
ASEG-010239,premium,4,Quito,4,4,True,79
ASEG-010241,retail,1,Quito,2,2,False,60
ASEG-010242,retail,3,Cuenca,2,2,False,66
ASEG-010243,retail,3,Cuenca,2,2,False,66
ASEG-010244,premium,2,Manta,3,3,False,68
ASEG-010245,retail,3,Quito,1,1,False,61
ASEG-010246,retail,1,Manta,1,1,False,55
ASEG-010247,retail,3,Guayaquil,2,2,False,66
ASEG-010248,retail,2,Guayaquil,1,1,False,58
ASEG-010249,premium,4,Quito,3,3,False,74
ASEG-010250,retail,2,Guayaquil,2,2,False,63
ASEG-010251,premium,1,Manta,3,3,False,65
ASEG-010252,premium,4,Quito,4,4,True,79
ASEG-010253,retail,1,Quito,1,1,False,55
ASEG-010254,retail,4,Manta,2,2,False,69
ASEG-010255,premium,1,Guayaquil,3,3,False,65
ASEG-010256,retail,1,Manta,2,2,False,60
ASEG-010257,retail,3,Manta,2,2,False,66
ASEG-010258,retail,2,Quito,2,2,False,63
ASEG-010259,retail,1,Manta,1,1,False,55
ASEG-010260,retail,3,Guayaquil,2,2,False,66
ASEG-010261,retail,3,Quito,1,1,False,61
ASEG-010262,premium,4,Guayaquil,5,5,True,84
ASEG-010263,retail,1,Guayaquil,1,1,False,55
ASEG-010264,retail,1,Cuenca,1,1,False,55
ASEG-010265,premium,2,Cuenca,3,3,False,68
ASEG-010266,retail,1,Cuenca,2,2,False,60
ASEG-010267,retail,3,Guayaquil,2,2,False,66
ASEG-010268,retail,3,Cuenca,2,2,False,66
ASEG-010270,retail,4,Guayaquil,2,2,False,69
ASEG-010271,premium,6,Guayaquil,4,4,True,85
ASEG-010272,premium,2,Quito,4,4,True,73
ASEG-010273,premium,3,Cuenca,3,3,False,71
ASEG-010274,corporativo,3,Quito,6,6,True,86
ASEG-010276,retail,3,Manta,2,2,False,66
ASEG-010277,retail,3,Quito,2,2,False,66
ASEG-010278,retail,3,Guayaquil,1,1,False,61
ASEG-010280,retail,4,Quito,2,2,False,69
ASEG-010281,retail,1,Guayaquil,2,2,False,60
ASEG-010282,retail,4,Quito,2,2,False,69
ASEG-010284,premium,3,Guayaquil,3,3,False,71
ASEG-010285,premium,3,Guayaquil,4,4,True,76
ASEG-010286,retail,2,Guayaquil,1,1,False,58
ASEG-010287,retail,4,Quito,1,1,False,64
ASEG-010288,retail,2,Guayaquil,1,1,False,58
ASEG-010290,retail,2,Quito,1,1,False,58
ASEG-010291,premium,2,Manta,3,3,False,68
ASEG-010292,premium,2,Manta,3,3,False,68
ASEG-010293,retail,2,Guayaquil,2,2,False,63
ASEG-010294,corporativo,3,Guayaquil,6,6,True,86
ASEG-010295,premium,4,Guayaquil,3,3,False,74
ASEG-010296,retail,4,Guayaquil,2,2,False,69
ASEG-010297,retail,1,Guayaquil,1,1,False,55
ASEG-010298,retail,1,Guayaquil,1,1,False,55
ASEG-010299,retail,4,Guayaquil,2,2,False,69
ASEG-010300,premium,3,Guayaquil,3,3,False,71
ASEG-010301,retail,4,Manta,1,1,False,64
ASEG-010302,retail,1,Guayaquil,1,1,False,55
ASEG-010304,retail,2,Quito,2,2,False,63
ASEG-010305,premium,5,Quito,3,3,False,77
ASEG-010306,premium,3,Quito,3,3,False,71
ASEG-010307,premium,4,Guayaquil,4,4,True,79
ASEG-010308,retail,4,Guayaquil,2,2,False,69
ASEG-010309,retail,1,Quito,2,2,False,60
ASEG-010311,retail,3,Quito,2,2,False,66
ASEG-010312,retail,1,Guayaquil,1,1,False,55
ASEG-010314,retail,2,Guayaquil,2,2,False,63
ASEG-010315,retail,3,Guayaquil,2,2,False,66
ASEG-010316,retail,1,Quito,1,1,False,55
ASEG-010317,retail,1,Guayaquil,1,1,False,55
ASEG-010318,premium,3,Quito,3,3,False,71
ASEG-010320,premium,3,Quito,3,3,False,71
ASEG-010321,premium,4,Quito,5,5,True,84
ASEG-010322,retail,3,Guayaquil,2,2,False,66
ASEG-010323,premium,3,Quito,3,3,False,71
ASEG-010324,retail,4,Quito,2,2,False,69
ASEG-010325,retail,1,Quito,1,1,False,55
ASEG-010326,retail,3,Quito,2,2,False,66
ASEG-010327,premium,3,Quito,3,3,False,71
ASEG-010328,retail,1,Quito,1,1,False,55
ASEG-010329,retail,2,Manta,1,1,False,58
ASEG-010330,premium,2,Guayaquil,3,3,False,68
ASEG-010331,retail,1,Quito,1,1,False,55
ASEG-010332,corporativo,3,Guayaquil,6,6,True,86
ASEG-010333,retail,2,Quito,1,1,False,58
ASEG-010335,retail,2,Quito,1,1,False,58
ASEG-010336,retail,1,Guayaquil,1,1,False,55
ASEG-010337,premium,2,Quito,4,4,True,73
ASEG-010338,retail,4,Quito,1,1,False,64
ASEG-010339,premium,1,Quito,3,3,False,65
ASEG-010340,retail,3,Guayaquil,1,1,False,61
ASEG-010341,retail,3,Manta,2,2,False,66
