id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-05922,ASEG-006529,vida,2018-11-20,2019-08-22,2092.76,52318.99,2615.95,agencia,Quito,mora
POL-05923,ASEG-002584,salud,2021-09-26,2022-02-01,2609.02,65225.39,3261.27,directo,Cuenca,vigente
POL-05924,ASEG-006568,vehiculos,2024-03-12,2024-12-21,1036.28,25906.88,1295.34,broker,Guayaquil,vencida
POL-05925,ASEG-002900,hogar,2024-04-23,2024-07-15,753.03,18825.74,941.29,digital,Manta,suspendida
POL-05926,ASEG-005062,hogar,2023-07-24,2024-09-24,2023.94,50598.56,2529.93,agencia,Manta,mora
POL-05927,ASEG-002016,vida,2023-05-21,2024-06-11,1859.29,46482.2,2324.11,directo,Quito,vigente
POL-05928,ASEG-000475,vehiculos,2026-03-08,2026-12-19,853.54,21338.42,1066.92,broker,Quito,vencida
POL-05929,ASEG-010425,vehiculos,2020-06-11,2021-02-20,1081.28,27032.09,1351.6,digital,Quito,suspendida
POL-05930,ASEG-011369,vehiculos,2018-10-20,2019-08-26,1676.13,41903.14,2095.16,agencia,Guayaquil,mora
POL-05931,ASEG-005350,hogar,2024-06-29,2025-02-25,388.63,9715.84,485.79,directo,Manta,vigente
POL-05932,ASEG-001062,vehiculos,2020-11-05,2022-06-14,731.98,18299.44,914.97,broker,Guayaquil,vencida
POL-05933,ASEG-002303,vehiculos,2019-02-19,2019-08-18,984.77,24619.25,1230.96,digital,Guayaquil,suspendida
POL-05934,ASEG-010233,generales,2021-09-26,2023-01-21,2986.12,74653.02,3732.65,agencia,Cuenca,mora
POL-05935,ASEG-012310,hogar,2022-09-21,2023-12-19,325.83,8145.65,407.28,directo,Manta,vigente
POL-05936,ASEG-009037,vehiculos,2024-06-07,2025-02-18,641.57,16039.31,801.97,broker,Quito,vencida
POL-05937,ASEG-001407,hogar,2023-12-22,2024-12-25,821.37,20534.15,1026.71,digital,Manta,suspendida
POL-05938,ASEG-006306,vehiculos,2020-01-21,2021-11-23,2367.44,59186.0,2959.3,agencia,Guayaquil,mora
POL-05939,ASEG-005949,vida,2025-12-13,2026-10-06,2264.75,56618.63,2830.93,directo,Quito,vigente
POL-05940,ASEG-008873,vehiculos,2024-08-01,2025-01-09,1717.48,42936.96,2146.85,broker,Quito,vencida
POL-05941,ASEG-011779,hogar,2026-05-26,2026-10-10,2377.46,59436.55,2971.83,digital,Manta,suspendida
POL-05942,ASEG-011824,vehiculos,2021-10-03,2022-06-13,229.22,5730.62,286.53,agencia,Guayaquil,mora
POL-05943,ASEG-001159,salud,2019-04-29,2020-02-08,911.56,22788.94,1139.45,directo,Cuenca,vigente
POL-05944,ASEG-009364,vehiculos,2022-05-09,2023-04-27,1147.62,28690.45,1434.52,broker,Quito,vencida
POL-05945,ASEG-005831,salud,2023-12-05,2025-04-24,1304.48,32611.96,1630.6,digital,Cuenca,suspendida
POL-05947,ASEG-004302,vida,2024-09-23,2026-02-02,1405.42,35135.45,1756.77,agencia,Quito,mora
POL-05948,ASEG-006031,vehiculos,2020-07-01,2021-06-28,985.22,24630.62,1231.53,directo,Guayaquil,vigente
POL-05949,ASEG-006232,salud,2024-07-30,2025-12-21,2660.11,66502.8,3325.14,broker,Cuenca,vencida
POL-05950,ASEG-009682,salud,2023-02-16,2024-06-16,48.05,1201.13,60.06,digital,Cuenca,suspendida
POL-05951,ASEG-002467,vida,2021-07-10,2022-03-08,1877.12,46928.08,2346.4,agencia,Quito,mora
POL-05952,ASEG-012002,vehiculos,2021-05-01,2022-09-07,460.37,11509.13,575.46,directo,Guayaquil,vigente
POL-05953,ASEG-001814,vida,2023-01-02,2023-08-20,1906.36,47658.91,2382.95,broker,Quito,vencida
POL-05954,ASEG-004638,vehiculos,2025-10-20,2027-03-07,2298.64,57466.03,2873.3,digital,Guayaquil,suspendida
POL-05955,ASEG-006079,vehiculos,2025-10-12,2026-01-28,217.17,5429.21,271.46,agencia,Guayaquil,mora
POL-05956,ASEG-007350,vida,2025-07-30,2027-03-21,1735.57,43389.25,2169.46,directo,Quito,vigente
POL-05957,ASEG-003130,vehiculos,2022-04-21,2023-06-11,1517.18,37929.54,1896.48,broker,Guayaquil,vencida
POL-05958,ASEG-000376,vehiculos,2019-09-08,2020-05-30,964.57,24114.13,1205.71,digital,Guayaquil,suspendida
POL-05959,ASEG-001021,vehiculos,2019-12-13,2020-08-23,1506.52,37663.01,1883.15,agencia,Guayaquil,mora
POL-05960,ASEG-005993,vehiculos,2018-11-21,2019-10-13,973.4,24334.93,1216.75,directo,Guayaquil,vigente
POL-05961,ASEG-002312,vehiculos,2023-10-02,2025-02-03,749.14,18728.56,936.43,broker,Guayaquil,vencida
POL-05962,ASEG-011175,vehiculos,2022-05-11,2023-01-11,984.8,24619.93,1231.0,digital,Quito,suspendida
POL-05963,ASEG-011925,vehiculos,2020-07-17,2021-10-13,983.46,24586.62,1229.33,agencia,Guayaquil,mora
POL-05964,ASEG-008277,vehiculos,2023-07-28,2023-11-11,2302.86,57571.45,2878.57,directo,Quito,vigente
POL-05965,ASEG-008640,vehiculos,2020-02-08,2020-12-12,1933.39,48334.63,2416.73,broker,Guayaquil,vencida
POL-05966,ASEG-000577,vida,2021-07-27,2022-05-25,2357.14,58928.59,2946.43,digital,Quito,suspendida
POL-05967,ASEG-007438,vehiculos,2026-04-04,2026-07-25,1188.46,29711.46,1485.57,agencia,Quito,mora
POL-05968,ASEG-002845,vida,2024-12-23,2025-11-28,1548.74,38718.61,1935.93,directo,Quito,vigente
POL-05969,ASEG-006787,vehiculos,2023-06-02,2024-12-16,2193.85,54846.3,2742.32,broker,Guayaquil,vencida
POL-05970,ASEG-009974,vehiculos,2018-12-06,2020-08-19,501.37,12534.2,626.71,digital,Guayaquil,suspendida
POL-05971,ASEG-007338,vida,2022-02-19,2022-03-07,2219.4,55484.88,2774.24,agencia,Quito,mora
POL-05972,ASEG-004495,vida,2025-05-26,2026-05-24,1576.72,39417.96,1970.9,directo,Quito,vigente
POL-05973,ASEG-000888,vehiculos,2021-02-14,2022-01-21,176.74,4418.5,220.92,broker,Quito,vencida
POL-05974,ASEG-000382,vida,2018-09-18,2020-04-07,2401.4,60034.88,3001.74,digital,Quito,suspendida
POL-05975,ASEG-009322,vehiculos,2024-10-25,2026-04-16,304.44,7610.88,380.54,agencia,Guayaquil,mora
POL-05976,ASEG-002098,vehiculos,2024-02-06,2024-12-02,912.12,22802.89,1140.14,directo,Guayaquil,vigente
POL-05978,ASEG-002471,vehiculos,2019-05-21,2019-12-26,859.04,21475.88,1073.79,broker,Guayaquil,vencida
POL-05979,ASEG-007296,hogar,2020-08-30,2021-08-04,372.42,9310.6,465.53,digital,Manta,suspendida
POL-05980,ASEG-010166,vehiculos,2021-10-02,2022-07-13,111.11,2777.74,138.89,agencia,Quito,mora
POL-05981,ASEG-002737,salud,2024-04-24,2025-01-14,45.81,1145.17,57.26,directo,Cuenca,vigente
POL-05982,ASEG-007217,generales,2025-08-12,2027-01-24,919.79,22994.81,1149.74,broker,Guayaquil,vencida
POL-05983,ASEG-003908,vehiculos,2021-09-03,2022-07-30,1013.75,25343.83,1267.19,digital,Guayaquil,suspendida
POL-05984,ASEG-009362,vehiculos,2023-01-15,2024-03-04,731.42,18285.48,914.27,agencia,Guayaquil,mora
POL-05985,ASEG-002990,vida,2021-01-13,2022-04-25,1569.12,39228.05,1961.4,directo,Quito,vigente
POL-05986,ASEG-000452,vehiculos,2018-12-17,2019-01-01,303.88,7597.12,379.86,broker,Quito,vencida
POL-05987,ASEG-006114,vehiculos,2018-10-01,2019-12-02,1133.78,28344.59,1417.23,digital,Guayaquil,suspendida
POL-05988,ASEG-007512,generales,2019-05-30,2020-07-24,1270.57,31764.26,1588.21,agencia,Cuenca,mora
POL-05989,ASEG-011414,vehiculos,2019-12-26,2020-11-11,444.17,11104.2,555.21,directo,Quito,vigente
POL-05990,ASEG-000305,vida,2023-05-10,2023-11-05,1080.89,27022.34,1351.12,broker,Quito,vencida
POL-05991,ASEG-000291,salud,2018-12-22,2020-09-15,435.86,10896.41,544.82,digital,Cuenca,suspendida
POL-05992,ASEG-000112,salud,2023-08-27,2024-10-27,264.87,6621.68,331.08,agencia,Cuenca,mora
POL-05993,ASEG-006126,vehiculos,2026-02-18,2027-01-28,991.95,24798.65,1239.93,directo,Quito,vigente
POL-05994,ASEG-007268,salud,2025-03-03,2026-04-03,1688.34,42208.48,2110.42,broker,Cuenca,vencida
POL-05995,ASEG-002155,vehiculos,2023-01-31,2023-06-18,2485.73,62143.24,3107.16,digital,Quito,suspendida
POL-05996,ASEG-007048,vida,2020-12-10,2022-04-30,2200.53,55013.18,2750.66,agencia,Quito,mora
POL-05997,ASEG-005233,vida,2024-09-21,2026-02-08,2193.86,54846.59,2742.33,directo,Quito,vigente
POL-05998,ASEG-010693,vida,2020-01-31,2020-10-25,2046.06,51151.46,2557.57,broker,Quito,vencida
POL-05999,ASEG-003164,vehiculos,2023-12-26,2025-06-11,2646.4,66160.06,3308.0,digital,Quito,suspendida
POL-06001,ASEG-007367,vehiculos,2019-01-12,2019-12-19,1616.24,40406.1,2020.3,agencia,Guayaquil,mora
POL-06002,ASEG-003877,hogar,2020-05-01,2021-09-07,2241.23,56030.64,2801.53,directo,Manta,vigente
POL-06003,ASEG-010213,vehiculos,2023-02-05,2024-05-18,687.34,17183.5,859.18,broker,Quito,vencida
POL-06004,ASEG-000135,vida,2022-03-08,2023-01-03,2190.98,54774.41,2738.72,digital,Quito,suspendida
POL-06005,ASEG-009793,hogar,2024-12-05,2025-06-15,1717.99,42949.87,2147.49,agencia,Manta,mora
POL-06006,ASEG-009139,hogar,2022-08-01,2022-10-27,1965.21,49130.24,2456.51,directo,Manta,vigente
POL-06007,ASEG-012002,vehiculos,2019-11-03,2020-12-10,1772.83,44320.87,2216.04,broker,Guayaquil,vencida
POL-06008,ASEG-004238,vehiculos,2018-10-01,2020-02-07,1783.7,44592.43,2229.62,digital,Quito,suspendida
POL-06009,ASEG-010046,vehiculos,2023-12-29,2025-03-03,2430.03,60750.85,3037.54,agencia,Quito,mora
POL-06010,ASEG-007162,hogar,2019-06-09,2020-04-11,419.09,10477.24,523.86,directo,Manta,vigente
POL-06011,ASEG-010675,vida,2019-05-20,2019-11-10,750.7,18767.4,938.37,broker,Quito,vencida
POL-06012,ASEG-005773,salud,2021-10-24,2022-10-07,515.22,12880.52,644.03,digital,Cuenca,suspendida
POL-06013,ASEG-009661,vehiculos,2019-03-19,2020-01-03,273.22,6830.42,341.52,agencia,Guayaquil,mora
POL-06014,ASEG-011342,vehiculos,2020-06-29,2020-08-30,835.85,20896.18,1044.81,directo,Guayaquil,vigente
POL-06015,ASEG-003738,salud,2025-12-30,2026-03-11,413.64,10341.07,517.05,broker,Cuenca,vencida
POL-06016,ASEG-001154,hogar,2025-03-06,2026-03-31,925.17,23129.32,1156.47,digital,Manta,suspendida
POL-06017,ASEG-002061,vida,2019-03-18,2020-01-23,2412.47,60311.78,3015.59,agencia,Quito,mora
POL-06018,ASEG-000652,salud,2025-09-11,2025-11-27,2830.34,70758.49,3537.92,directo,Cuenca,vigente
POL-06019,ASEG-009550,hogar,2023-03-24,2023-12-27,1731.96,43298.89,2164.94,broker,Manta,vencida
POL-06020,ASEG-012431,salud,2020-01-02,2020-12-17,2073.11,51827.7,2591.39,digital,Cuenca,suspendida
POL-06021,ASEG-008078,vehiculos,2022-09-18,2023-08-22,1543.82,38595.47,1929.77,agencia,Guayaquil,mora
POL-06022,ASEG-002111,generales,2023-03-18,2024-11-15,1193.08,29827.07,1491.35,directo,Guayaquil,vigente
POL-06023,ASEG-000644,vida,2026-02-19,2026-05-16,2495.45,62386.33,3119.32,broker,Quito,vencida
POL-06024,ASEG-003374,salud,2021-09-25,2022-12-24,1090.12,27252.96,1362.65,digital,Cuenca,suspendida
POL-06025,ASEG-005437,vida,2020-09-29,2021-11-22,2035.91,50897.66,2544.88,agencia,Quito,mora
POL-06026,ASEG-006414,hogar,2021-12-13,2022-08-24,422.32,10558.0,527.9,directo,Manta,vigente
POL-06027,ASEG-006960,vehiculos,2020-11-24,2022-02-14,269.8,6744.92,337.25,broker,Guayaquil,vencida
POL-06028,ASEG-010271,vehiculos,2024-03-31,2025-08-21,1889.87,47246.84,2362.34,digital,Guayaquil,suspendida
POL-06029,ASEG-011473,vehiculos,2025-07-03,2026-08-29,2786.4,69660.05,3483.0,agencia,Guayaquil,mora
POL-06030,ASEG-003540,generales,2025-06-27,2026-01-13,934.95,23373.71,1168.69,directo,Guayaquil,vigente
POL-06031,ASEG-005246,salud,2023-12-28,2025-05-03,40.0,1000.0,50.0,broker,Cuenca,vencida
POL-06032,ASEG-002468,vehiculos,2026-02-15,2027-03-08,1583.85,39596.2,1979.81,digital,Guayaquil,suspendida
POL-06033,ASEG-003247,vehiculos,2023-03-23,2024-12-24,1082.26,27056.51,1352.83,agencia,Guayaquil,mora
POL-06035,ASEG-009232,vehiculos,2020-06-18,2021-08-24,858.01,21450.13,1072.51,directo,Guayaquil,vigente
POL-06036,ASEG-012012,hogar,2024-10-06,2026-09-07,483.06,12076.44,603.82,broker,Manta,vencida
POL-06037,ASEG-000630,salud,2023-03-03,2023-03-12,422.5,10562.4,528.12,digital,Cuenca,suspendida
POL-06039,ASEG-005983,vehiculos,2026-01-11,2027-05-22,2266.72,56668.07,2833.4,agencia,Guayaquil,mora
POL-06040,ASEG-010091,salud,2021-05-30,2022-03-31,2309.78,57744.54,2887.23,directo,Cuenca,vigente
POL-06041,ASEG-008624,vehiculos,2023-10-23,2024-01-18,870.79,21769.87,1088.49,broker,Guayaquil,vencida
POL-06042,ASEG-004759,salud,2021-04-27,2022-04-14,1621.38,40534.54,2026.73,digital,Cuenca,suspendida
POL-06043,ASEG-000550,vida,2021-06-16,2022-03-07,2792.23,69805.72,3490.29,agencia,Quito,mora
POL-06044,ASEG-006357,vehiculos,2020-05-10,2021-02-04,224.76,5618.96,280.95,directo,Guayaquil,vigente
POL-06045,ASEG-008047,hogar,2019-12-19,2021-08-31,2618.91,65472.85,3273.64,broker,Manta,vencida
POL-06046,ASEG-001113,hogar,2019-12-27,2021-02-28,1745.08,43626.89,2181.34,digital,Manta,suspendida
POL-06047,ASEG-007396,vehiculos,2024-01-09,2025-10-23,509.16,12728.96,636.45,agencia,Quito,mora
POL-06048,ASEG-002001,vida,2023-02-26,2024-01-23,2553.88,63847.01,3192.35,directo,Quito,vigente
POL-06049,ASEG-006279,vehiculos,2023-02-10,2023-12-19,934.41,23360.32,1168.02,broker,Guayaquil,vencida
POL-06050,ASEG-007514,salud,2025-06-28,2027-01-27,40.0,1000.0,50.0,digital,Cuenca,suspendida
POL-06051,ASEG-009648,vehiculos,2020-07-06,2020-12-12,1690.34,42258.55,2112.93,agencia,Guayaquil,mora
POL-06053,ASEG-006205,vida,2023-12-01,2024-06-26,1977.08,49427.08,2471.35,directo,Quito,vigente
POL-06054,ASEG-002494,hogar,2025-06-15,2026-04-30,1474.87,36871.69,1843.58,broker,Manta,vencida
POL-06055,ASEG-005111,hogar,2024-10-24,2026-03-30,2191.53,54788.33,2739.42,digital,Manta,suspendida
POL-06056,ASEG-006300,salud,2026-03-25,2026-09-08,418.53,10463.22,523.16,agencia,Cuenca,mora
POL-06057,ASEG-001356,vehiculos,2024-01-21,2024-12-10,194.36,4858.99,242.95,directo,Guayaquil,vigente
POL-06058,ASEG-003694,vehiculos,2022-08-13,2023-06-15,718.04,17951.11,897.56,broker,Quito,vencida
POL-06059,ASEG-009951,hogar,2021-05-15,2021-11-19,789.28,19732.0,986.6,digital,Manta,suspendida
POL-06060,ASEG-009718,salud,2024-11-06,2025-04-04,2245.12,56128.0,2806.4,agencia,Cuenca,mora
POL-06061,ASEG-007284,vehiculos,2023-01-31,2023-10-12,205.65,5141.27,257.06,directo,Quito,vigente
POL-06062,ASEG-006652,hogar,2022-10-07,2023-04-22,478.17,11954.18,597.71,broker,Manta,vencida
POL-06063,ASEG-012387,vehiculos,2022-03-18,2022-12-17,222.78,5569.54,278.48,digital,Quito,suspendida
POL-06064,ASEG-001659,vehiculos,2026-05-03,2027-02-08,248.16,6204.02,310.2,agencia,Guayaquil,mora
POL-06065,ASEG-001862,vehiculos,2024-11-01,2025-04-02,2348.35,58708.84,2935.44,directo,Quito,vigente
POL-06066,ASEG-012500,hogar,2020-08-14,2020-07-13,929.84,23246.06,1162.3,broker,Manta,vencida
POL-06067,ASEG-009745,vida,2023-10-20,2025-06-07,2824.06,70601.39,3530.07,digital,Quito,suspendida
POL-06068,ASEG-002878,salud,2026-03-24,2026-10-31,1416.6,35415.11,1770.76,agencia,Cuenca,mora
POL-06069,ASEG-004086,generales,2019-06-23,2021-02-04,357.77,8944.22,447.21,directo,Cuenca,vigente
POL-06070,ASEG-007780,vehiculos,2022-05-08,2023-12-04,2220.08,55501.96,2775.1,broker,Guayaquil,vencida
POL-06071,ASEG-005187,vehiculos,2022-04-04,2022-11-26,1045.18,26129.6,1306.48,digital,Guayaquil,suspendida
POL-06072,ASEG-005879,salud,2023-08-07,2024-07-06,2071.26,51781.52,2589.08,agencia,Cuenca,mora
POL-06073,ASEG-007933,vida,2018-10-02,2019-04-29,1675.94,41898.49,2094.92,directo,Quito,vigente
POL-06074,ASEG-002142,vehiculos,2023-12-17,2025-07-14,865.84,21646.0,1082.3,broker,Guayaquil,vencida
POL-06075,ASEG-011073,hogar,2020-04-01,2021-01-26,488.85,12221.3,611.06,digital,Manta,suspendida
POL-06076,ASEG-009059,hogar,2019-04-29,2019-08-25,2789.53,69738.19,3486.91,agencia,Manta,mora
POL-06077,ASEG-005458,salud,2025-10-21,2026-01-04,53.0,1324.91,66.25,directo,Cuenca,vigente
POL-06078,ASEG-008868,vida,2019-04-17,2020-05-24,2280.02,57000.4,2850.02,broker,Quito,vencida
POL-06079,ASEG-008799,salud,2023-11-01,2024-07-12,2155.95,53898.71,2694.94,digital,Cuenca,suspendida
POL-06080,ASEG-012359,hogar,2023-03-18,2024-08-18,2576.66,64416.44,3220.82,agencia,Manta,mora
POL-06081,ASEG-010438,vehiculos,2021-10-27,2022-08-28,1485.35,37133.72,1856.69,directo,Guayaquil,vigente
POL-06082,ASEG-004187,vehiculos,2025-03-07,2026-02-03,1163.32,29082.9,1454.15,broker,Quito,vencida
POL-06083,ASEG-009371,vehiculos,2024-06-08,2025-03-07,147.16,3679.0,183.95,digital,Guayaquil,suspendida
POL-06085,ASEG-006511,vehiculos,2021-07-19,2022-02-13,1263.23,31580.7,1579.04,agencia,Quito,mora
POL-06086,ASEG-004712,vehiculos,2018-09-11,2019-10-01,890.95,22273.64,1113.68,directo,Guayaquil,vigente
POL-06087,ASEG-009853,hogar,2022-12-04,2024-05-18,1369.79,34244.71,1712.24,broker,Manta,vencida
POL-06088,ASEG-003002,hogar,2020-05-09,2021-06-16,469.19,11729.75,586.49,digital,Manta,suspendida
POL-06089,ASEG-006373,vida,2019-08-18,2020-08-20,2839.76,70994.11,3549.71,agencia,Quito,mora
POL-06090,ASEG-005833,salud,2025-12-03,2027-06-09,726.62,18165.55,908.28,directo,Cuenca,vigente
POL-06091,ASEG-002278,vehiculos,2021-10-24,2022-09-05,954.24,23856.0,1192.8,broker,Guayaquil,vencida
POL-06092,ASEG-002468,vehiculos,2026-01-12,2025-12-14,1502.11,37552.63,1877.63,digital,Guayaquil,suspendida
POL-06093,ASEG-003257,vehiculos,2021-05-01,2022-08-15,1492.86,37321.42,1866.07,agencia,Quito,mora
POL-06094,ASEG-001159,salud,2022-06-18,2022-10-10,1018.29,25457.24,1272.86,directo,Cuenca,vigente
POL-06095,ASEG-008281,hogar,2026-08-16,2026-08-05,821.07,20526.76,1026.34,broker,Manta,vencida
POL-06096,ASEG-001147,vehiculos,2021-10-26,2022-10-01,155.82,3895.5,194.78,digital,Guayaquil,suspendida
POL-06097,ASEG-008704,hogar,2023-11-24,2025-06-20,412.75,10318.82,515.94,agencia,Manta,mora
POL-06098,ASEG-011796,vida,2022-09-22,2023-06-15,2148.05,53701.26,2685.06,directo,Quito,vigente
POL-06099,ASEG-002216,vehiculos,2023-06-16,2023-12-21,819.33,20483.36,1024.17,broker,Quito,vencida
POL-06100,ASEG-001903,vehiculos,2023-10-11,2024-03-18,2726.36,68159.08,3407.95,digital,Quito,suspendida
POL-06101,ASEG-000804,vida,2024-11-22,2025-08-31,1475.79,36894.79,1844.74,agencia,Quito,mora
POL-06102,ASEG-001967,salud,2023-06-04,2024-11-21,216.08,5401.96,270.1,directo,Cuenca,vigente
POL-06103,ASEG-010919,salud,2024-05-03,2024-11-05,2202.99,55074.8,2753.74,broker,Cuenca,vencida
POL-06104,ASEG-003525,vehiculos,2018-09-10,2019-10-20,996.96,24923.94,1246.2,digital,Quito,suspendida
POL-06105,ASEG-010747,vehiculos,2026-08-13,2027-01-27,281.43,7035.71,351.79,agencia,Quito,mora
POL-06106,ASEG-002062,vehiculos,2024-05-31,2025-03-27,1768.66,44216.38,2210.82,directo,Guayaquil,vigente
POL-06107,ASEG-006525,vehiculos,2025-07-18,2026-05-27,1049.69,26242.3,1312.12,broker,Guayaquil,vencida
POL-06108,ASEG-006074,vehiculos,2026-07-08,2027-09-05,2529.74,63243.5,3162.18,digital,Guayaquil,suspendida
POL-06109,ASEG-006811,vida,2018-10-12,2019-12-01,1506.62,37665.5,1883.28,agencia,Quito,mora
POL-06110,ASEG-004541,vehiculos,2022-06-04,2023-06-28,2288.61,57215.34,2860.77,directo,Quito,vigente
POL-06111,ASEG-005717,vehiculos,2021-08-01,2022-12-23,1655.88,41396.94,2069.85,broker,Guayaquil,vencida
POL-06112,ASEG-011152,generales,2022-07-15,2023-03-30,1536.87,38421.72,1921.09,digital,Guayaquil,suspendida
POL-06113,ASEG-008519,vehiculos,2021-10-25,2022-11-24,577.43,14435.77,721.79,agencia,Guayaquil,mora
POL-06114,ASEG-002710,hogar,2019-02-12,2020-02-12,413.46,10336.57,516.83,directo,Manta,vigente
POL-06115,ASEG-004838,hogar,2020-05-20,2020-11-27,373.33,9333.13,466.66,broker,Manta,vencida
POL-06116,ASEG-000117,hogar,2025-06-17,2027-03-15,1354.55,33863.7,1693.18,digital,Manta,suspendida
POL-06117,ASEG-000560,generales,2023-11-08,2025-08-05,2153.23,53830.7,2691.54,agencia,Cuenca,mora
POL-06118,ASEG-000357,vida,2022-03-21,2023-06-14,1888.01,47200.22,2360.01,directo,Quito,vigente
POL-06119,ASEG-009034,hogar,2020-04-16,2020-10-14,438.94,10973.39,548.67,broker,Manta,vencida
POL-06120,ASEG-004353,vida,2022-02-06,2022-09-11,1921.04,48026.02,2401.3,digital,Quito,suspendida
POL-06121,ASEG-004452,hogar,2019-06-22,2020-08-05,1982.66,49566.54,2478.33,agencia,Manta,mora
POL-06122,ASEG-006150,vehiculos,2018-08-25,2019-02-27,2367.82,59195.46,2959.77,directo,Guayaquil,vigente
POL-06123,ASEG-009010,vehiculos,2023-02-02,2023-04-26,176.06,4401.52,220.08,broker,Quito,vencida
POL-06124,ASEG-001344,vida,2025-09-26,2026-03-28,2540.92,63523.12,3176.16,digital,Quito,suspendida
POL-06125,ASEG-004800,vehiculos,2022-04-06,2023-01-26,1851.04,46276.09,2313.8,agencia,Guayaquil,mora
POL-06126,ASEG-006008,vehiculos,2020-08-09,2021-07-26,764.49,19112.18,955.61,directo,Guayaquil,vigente
POL-06127,ASEG-007059,hogar,2024-12-12,2025-09-23,472.51,11812.66,590.63,broker,Manta,vencida
POL-06128,ASEG-002643,vehiculos,2024-03-13,2026-01-15,796.16,19904.12,995.21,digital,Guayaquil,suspendida
POL-06129,ASEG-007805,hogar,2018-05-18,2018-12-29,1887.39,47184.8,2359.24,agencia,Manta,mora
POL-06130,ASEG-000746,vehiculos,2021-03-19,2022-03-16,878.86,21971.52,1098.58,directo,Guayaquil,vigente
POL-06131,ASEG-006849,vehiculos,2018-09-06,2019-06-20,2400.64,60016.08,3000.8,broker,Quito,vencida
POL-06132,ASEG-010691,vehiculos,2021-04-12,2022-10-06,492.51,12312.65,615.63,digital,Guayaquil,suspendida
POL-06133,ASEG-002087,vehiculos,2022-01-17,2023-01-22,954.38,23859.38,1192.97,agencia,Quito,mora
POL-06134,ASEG-007607,vehiculos,2026-01-08,2026-06-19,765.53,19138.36,956.92,directo,Guayaquil,vigente
POL-06135,ASEG-007338,vehiculos,2025-06-29,2026-06-05,640.38,16009.49,800.47,broker,Quito,vencida
POL-06136,ASEG-009087,vehiculos,2023-04-09,2024-01-09,205.48,5137.06,256.85,digital,Quito,suspendida
POL-06138,ASEG-005006,vehiculos,2018-09-20,2020-04-29,452.91,11322.71,566.14,agencia,Guayaquil,mora
POL-06139,ASEG-004319,vehiculos,2024-06-06,2024-11-28,279.71,6992.8,349.64,directo,Guayaquil,vigente
POL-06140,ASEG-001306,hogar,2026-09-11,2026-12-15,1791.77,44794.14,2239.71,broker,Manta,vencida
POL-06141,ASEG-001910,vehiculos,2020-04-29,2020-08-07,560.45,14011.33,700.57,digital,Quito,suspendida
POL-06142,ASEG-001312,vehiculos,2024-07-06,2025-08-08,198.38,4959.46,247.97,agencia,Quito,mora
POL-06143,ASEG-005358,hogar,2020-07-13,2021-10-14,501.96,12548.93,627.45,directo,Manta,vigente
POL-06144,ASEG-005222,vehiculos,2025-12-04,2027-01-04,1361.55,34038.83,1701.94,broker,Guayaquil,vencida
POL-06145,ASEG-011701,vehiculos,2022-02-28,2022-09-21,1630.99,40774.85,2038.74,digital,Quito,suspendida
POL-06146,ASEG-004445,vehiculos,2019-12-29,2019-12-06,146.22,3655.45,182.77,agencia,Quito,mora
POL-06147,ASEG-000263,salud,2018-07-25,2019-10-28,2328.9,58222.55,2911.13,directo,Cuenca,vigente
POL-06148,ASEG-000316,vehiculos,2023-04-05,2023-12-12,938.45,23461.13,1173.06,broker,Quito,vencida
POL-06149,ASEG-012204,hogar,2019-09-02,2020-06-09,577.01,14425.16,721.26,digital,Manta,suspendida
POL-06150,ASEG-001041,vida,2026-08-21,2027-07-24,2107.33,52683.31,2634.17,agencia,Quito,mora
POL-06151,ASEG-008694,vehiculos,2022-11-23,2023-11-14,626.92,15673.08,783.65,directo,Guayaquil,vigente
